客戶編號,性別,年齡,婚姻,扶養人數,城市,郵遞區號,緯度,經度,推薦次數,加入期間 (月),優惠方式,電話服務,平均長途話費,多線路服務,網路服務,網路連線類型,平均下載量( GB),線上安全服務,線上備份服務,設備保護計劃,技術支援計劃,電視節目,電影節目,音樂節目,無限資料下載,合約類型,無紙化計費,支付帳單方式,每月費用,總費用,總退款,額外數據費用,額外長途費用,總收入,客戶狀態,客戶流失類別,客戶離開原因,Age,Dependents,Total_Revenue,人口估計,CLV,CLV_Group,Churned
6959-GQEGV,Male,61,No,0,Canoga Park,91303,34.19829,-118.602203,0,45,無優惠,Yes,10.36,No,Yes,DSL,6.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.95,3273.8,0.0,0,466.2,3740.0,Stayed,,,61,0,3740.0,23519,3740.0,Mid CLV,False
6959-UWKHF,Male,47,No,0,Alpaugh,93201,35.869626,-119.498771,0,1,Offer E,Yes,4.02,No,Yes,Cable,11.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,42.9,42.9,0.0,0,4.02,46.92,Churned,Competitor,Competitor had better devices,47,0,46.92,1054,46.92,Low CLV,True
6960-HVYXR,Female,20,No,0,Rio Linda,95673,38.688764,-121.457596,0,1,無優惠,Yes,35.01,Yes,Yes,Fiber Optic,52.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.0,76.0,0.0,0,35.01,111.01,Churned,Competitor,Competitor made better offer,20,0,111.01,14010,111.01,Low CLV,True
6961-MJKBO,Male,27,No,0,Los Angeles,90057,34.061918,-118.277939,0,47,無優惠,Yes,6.61,No,No,,0.0,,,,,,,,,Two Year,No,Bank Withdrawal,20.45,943.0,0.0,0,310.67,1253.67,Stayed,,,27,0,1253.67,44004,1253.67,Mid CLV,False
6961-VCPMC,Male,71,Yes,0,North Palm Springs,92258,33.906496,-116.569499,1,46,Offer B,Yes,48.62,No,Yes,Fiber Optic,3.0,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,80.4,3605.2,0.0,20,2236.52,5861.719999999999,Churned,Competitor,Competitor offered more data,71,0,5861.719999999999,732,5861.719999999999,High CLV,True
6963-EZQEE,Male,69,Yes,0,Midpines,95345,37.581496,-119.972762,4,70,無優惠,Yes,40.94,Yes,Yes,DSL,8.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,88.55,6306.5,0.0,0,2865.8,9172.3,Stayed,,,69,0,9172.3,433,9172.3,High CLV,False
6963-KQYQB,Female,24,Yes,2,Pacifica,94044,37.573633,-122.455167,4,70,Offer A,Yes,4.27,Yes,No,,0.0,,,,,,,,,Two Year,No,Credit Card,24.05,1764.75,0.0,0,298.9,2063.65,Stayed,,,24,2,2063.65,38885,2063.65,Mid CLV,False
6967-PEJLL,Male,23,Yes,2,San Diego,92129,32.961064,-117.134917,7,37,Offer C,No,0.0,,Yes,Cable,52.0,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,40.2,1525.35,0.0,0,0.0,1525.35,Stayed,,,23,2,1525.35,47224,1525.35,Mid CLV,False
6967-QIQRV,Male,23,Yes,1,Mission Viejo,92692,33.60693,-117.644253,8,15,無優惠,Yes,2.12,No,Yes,Fiber Optic,30.0,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,101.9,1667.25,0.0,120,31.8,1819.05,Stayed,,,23,1,1819.05,46227,1819.05,Mid CLV,False
6968-GMKPR,Female,39,No,0,French Gulch,96033,40.740138,-122.587476,0,55,Offer B,Yes,22.34,No,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.55,4509.5,0.0,0,1228.7,5738.2,Stayed,,,39,0,5738.2,373,5738.2,High CLV,False
6968-MHOMU,Male,53,Yes,0,Princeton,95970,39.424957,-122.039307,0,58,無優惠,No,0.0,,Yes,Cable,23.0,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,45.0,2689.35,0.0,0,0.0,2689.35,Stayed,,,53,0,2689.35,495,2689.35,Mid CLV,False
6968-URWQU,Male,50,Yes,0,Redlands,92374,34.064073,-117.166158,9,43,無優惠,Yes,4.34,No,Yes,DSL,23.0,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,56.35,2391.15,0.0,0,186.62,2577.77,Stayed,,,50,0,2577.77,36675,2577.77,Mid CLV,False
6969-MVBAI,Female,66,No,0,Davis Creek,96108,41.750354,-120.403885,0,9,Offer E,Yes,40.0,Yes,Yes,Fiber Optic,4.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,816.8,0.0,0,360.0,1176.8,Stayed,,,66,0,1176.8,104,1176.8,Mid CLV,False
6972-SNKKW,Female,60,No,0,Chester,96020,40.243494,-121.154733,0,6,無優惠,Yes,47.46,No,No,,0.0,,,,,,,,,Month-to-Month,No,Mailed Check,20.0,109.2,0.0,0,284.76,393.96,Stayed,,,60,0,393.96,2664,393.96,Low CLV,False
6974-DAFLI,Female,54,Yes,0,Bakersfield,93312,35.392599,-119.245341,8,55,Offer B,Yes,3.28,No,No,,0.0,,,,,,,,,One Year,No,Bank Withdrawal,19.7,1140.05,0.0,0,180.4,1320.45,Stayed,,,54,0,1320.45,40836,1320.45,Mid CLV,False
6976-BWGLQ,Female,64,Yes,3,Pomona,91766,34.042286,-117.756106,1,72,Offer A,Yes,39.3,Yes,No,,0.0,,,,,,,,,Two Year,No,Bank Withdrawal,25.2,1787.35,0.0,0,2829.6,4616.95,Stayed,,,64,3,4616.95,69974,4616.95,High CLV,False
6979-TNDEU,Female,42,No,0,Sacramento,95841,38.660442,-121.346321,0,8,無優惠,Yes,14.32,No,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,19.2,156.85,0.0,0,114.56,271.40999999999997,Stayed,,,42,0,271.40999999999997,20993,271.40999999999997,Low CLV,False
6979-ZNSFF,Female,48,No,0,Pollock Pines,95726,38.733908,-120.453416,0,8,Offer E,Yes,45.59,Yes,Yes,Fiber Optic,8.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.05,762.1,0.0,0,364.72,1126.8200000000002,Churned,Price,Price too high,48,0,1126.8200000000002,8577,1126.8200000000002,Mid CLV,True
6980-CDGFC,Female,57,Yes,0,Aptos,95003,37.013471,-121.877877,5,67,Offer A,Yes,7.91,No,No,,0.0,,,,,,,,,One Year,Yes,Bank Withdrawal,20.85,1327.4,0.0,0,529.97,1857.37,Stayed,,,57,0,1857.37,24227,1857.37,Mid CLV,False
6980-IMXXE,Female,28,Yes,2,Modesto,95355,37.672906,-120.946594,5,69,無優惠,Yes,42.49,No,No,,0.0,,,,,,,,,Two Year,No,Bank Withdrawal,20.2,1412.65,0.0,0,2931.81,4344.46,Stayed,,,28,2,4344.46,47613,4344.46,High CLV,False
6981-TDRFT,Male,25,Yes,1,Soulsbyville,95372,37.990574,-120.261821,1,44,無優惠,No,0.0,,Yes,DSL,69.0,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.3,2317.1,0.0,10,0.0,2327.1,Stayed,,,25,1,2327.1,1519,2327.1,Mid CLV,False
6982-SSHFK,Male,45,No,0,Fresno,93703,36.768774,-119.762633,0,1,Offer E,Yes,32.44,No,Yes,DSL,12.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,44.4,44.4,0.0,0,32.44,76.84,Churned,Competitor,Competitor had better devices,45,0,76.84,31180,76.84,Low CLV,True
6982-UQZLY,Female,80,Yes,0,Los Alamos,93440,34.758699,-120.275839,1,1,Offer E,Yes,22.86,No,No,,0.0,,,,,,,,,Month-to-Month,Yes,Credit Card,20.85,20.85,0.0,0,22.86,43.71,Churned,Attitude,Attitude of support person,80,0,43.71,1328,43.71,Low CLV,True
6985-HAYWX,Female,50,Yes,0,Hughson,95326,37.5923,-120.853288,5,26,無優惠,Yes,37.6,Yes,Yes,Fiber Optic,10.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.3,2015.8,0.0,0,977.6,2993.4,Stayed,,,50,0,2993.4,6822,2993.4,Mid CLV,False
6986-IJDHX,Male,29,Yes,0,Huntington Beach,92648,33.679659,-118.016195,5,39,Offer C,Yes,40.25,No,Yes,Fiber Optic,19.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,86.3,3266.0,0.0,0,1569.75,4835.75,Churned,Competitor,Competitor had better devices,29,0,4835.75,42663,4835.75,High CLV,True
6986-IXNDM,Male,47,No,0,Three Rivers,93271,36.413433,-118.854708,0,14,Offer D,Yes,27.8,No,Yes,Fiber Optic,17.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.9,1337.45,0.0,0,389.2,1726.65,Stayed,,,47,0,1726.65,2318,1726.65,Mid CLV,False
6987-XQSJT,Female,68,No,0,Blue Lake,95525,40.94338,-123.831799,0,54,無優惠,Yes,45.77,Yes,Yes,Fiber Optic,10.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,4370.25,0.0,0,2471.58,6841.83,Churned,Attitude,Attitude of support person,68,0,6841.83,1584,6841.83,High CLV,True
6988-CJEYV,Male,56,No,0,Crows Landing,95313,37.435664,-121.049056,0,49,Offer B,Yes,45.46,Yes,Yes,Fiber Optic,27.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.7,4920.55,0.0,0,2227.54,7148.09,Stayed,,,56,0,7148.09,1508,7148.09,High CLV,False
6990-YNRIO,Male,53,Yes,0,Agoura Hills,91301,34.129058,-118.759788,0,65,無優惠,Yes,41.88,Yes,Yes,Fiber Optic,7.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,108.65,6937.95,0.0,0,2722.2,9660.15,Churned,Attitude,Attitude of support person,53,0,9660.15,25303,9660.15,High CLV,True
6992-TKNYO,Male,34,Yes,0,Richmond,94804,37.921034,-122.341798,2,38,Offer C,Yes,32.11,Yes,Yes,DSL,16.0,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,69.0,2669.45,0.0,0,1220.18,3889.63,Stayed,,,34,0,3889.63,39089,3889.63,Mid CLV,False
6993-OHLXR,Female,26,No,0,Walnut Creek,94596,37.900662,-122.052782,0,2,無優惠,Yes,30.73,No,Yes,Fiber Optic,39.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,68.95,119.75,0.0,0,61.46,181.21,Churned,Competitor,Competitor had better devices,26,0,181.21,40917,181.21,Low CLV,True
6993-YCOBK,Male,48,Yes,3,Sun Valley,91352,34.231053,-118.338307,1,60,無優惠,Yes,40.36,Yes,Yes,Fiber Optic,76.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,110.6,6586.85,36.38,80,2421.6,9052.07,Stayed,,,48,3,9052.07,46639,9052.07,High CLV,False
6993-YGFJV,Male,29,Yes,0,Cayucos,93430,35.511833,-120.918713,9,69,Offer A,Yes,3.41,Yes,Yes,Fiber Optic,41.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,112.55,7806.5,0.0,0,235.29,8041.79,Stayed,,,29,0,8041.79,3220,8041.79,High CLV,False
6994-FGRHH,Male,37,Yes,3,Meadow Vista,95722,39.003358,-121.022539,7,70,無優惠,Yes,3.67,No,Yes,Fiber Optic,28.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.15,7475.1,0.0,0,256.9,7732.0,Stayed,,,37,3,7732.0,3747,7732.0,High CLV,False
6994-KERXL,Male,51,No,0,Avalon,90704,33.391181,-118.421305,0,4,無優惠,Yes,17.7,No,Yes,DSL,22.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.9,238.5,0.0,0,70.8,309.3,Stayed,,,51,0,309.3,3699,309.3,Low CLV,False
6994-ORCWG,Female,33,No,0,Wilseyville,95257,38.392686,-120.415951,0,14,Offer D,Yes,21.03,Yes,Yes,DSL,7.0,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,54.25,773.2,0.0,0,294.42,1067.62,Stayed,,,33,0,1067.62,435,1067.62,Mid CLV,False
6996-KNSML,Female,26,No,0,Cotati,94931,38.326215,-122.718742,0,1,無優惠,Yes,35.25,No,Yes,Fiber Optic,30.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,74.9,0.0,0,35.25,110.15,Churned,Competitor,Competitor had better devices,26,0,110.15,7936,110.15,Low CLV,True
6997-UVGOX,Male,35,Yes,3,Albany,94706,37.890274,-122.295192,9,71,Offer A,Yes,22.83,No,Yes,DSL,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.45,6029.9,0.0,0,1620.93,7650.83,Stayed,,,35,3,7650.83,15882,7650.83,High CLV,False
6999-CHVCF,Male,40,No,0,Covina,91723,34.084747,-117.886844,0,68,無優惠,Yes,49.42,Yes,Yes,Fiber Optic,7.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.1,7149.35,0.0,0,3360.56,10509.91,Stayed,,,40,0,10509.91,17554,10509.91,High CLV,False
7000-WCEVQ,Female,67,No,0,Wrightwood,92397,34.358321,-117.618263,0,20,無優惠,Yes,27.11,Yes,Yes,DSL,27.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,61.6,1174.35,0.0,0,542.2,1716.55,Churned,Price,Long distance charges,67,0,1716.55,4253,1716.55,Mid CLV,True
7005-CCBKV,Male,53,No,0,Thornton,95686,38.157794,-121.520223,0,6,無優惠,Yes,21.97,No,Yes,Fiber Optic,9.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.4,556.35,0.0,0,131.82,688.1700000000001,Churned,Dissatisfaction,Service dissatisfaction,53,0,688.1700000000001,1472,688.1700000000001,Low CLV,True
7005-CYUIL,Female,78,Yes,0,Laytonville,95454,39.806141,-123.531098,2,71,Offer A,Yes,12.26,No,Yes,Fiber Optic,3.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,99.4,7168.25,0.0,0,870.46,8038.71,Stayed,,,78,0,8038.71,2706,8038.71,High CLV,False
7008-LZVOZ,Male,59,Yes,3,Pixley,93256,35.957019,-119.330928,5,66,無優惠,Yes,38.55,Yes,No,,0.0,,,,,,,,,Two Year,Yes,Credit Card,25.3,1672.35,0.0,0,2544.3,4216.65,Stayed,,,59,3,4216.65,4198,4216.65,High CLV,False
7009-LGECI,Female,24,No,0,Westlake Village,91361,34.130992,-118.894673,0,4,無優惠,Yes,22.07,No,Yes,DSL,41.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.55,235.65,0.0,0,88.28,323.93,Stayed,,,24,0,323.93,18735,323.93,Low CLV,False
7009-PCARS,Male,53,No,2,Stockton,95215,37.946282,-121.139499,0,55,Offer B,Yes,39.29,No,No,,0.0,,,,,,,,,One Year,No,Bank Withdrawal,19.1,1001.5,0.0,0,2160.95,3162.45,Stayed,,,53,2,3162.45,23789,3162.45,Mid CLV,False
7010-BRBUU,Male,48,Yes,1,Woodland Hills,91364,34.153733,-118.593408,0,72,無優惠,Yes,19.64,Yes,No,,0.0,,,,,,,,,Two Year,No,Credit Card,24.1,1734.65,0.0,0,1414.08,3148.73,Stayed,,,48,1,3148.73,25988,3148.73,Mid CLV,False
7010-ZMVBF,Female,39,Yes,2,Thermal,92274,33.53604,-116.119222,8,18,無優惠,Yes,14.6,No,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,20.45,357.0,0.0,0,262.8,619.8,Stayed,,,39,2,619.8,17018,619.8,Low CLV,False
7011-CVEUC,Male,51,Yes,0,Chula Vista,91911,32.607964,-117.059459,7,25,無優惠,Yes,3.81,No,Yes,Fiber Optic,8.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.7,2338.35,0.0,0,95.25,2433.6,Stayed,,,51,0,2433.6,71126,2433.6,Mid CLV,False
7013-PSXHK,Female,41,No,0,Lagunitas,94938,38.021772,-122.691744,0,40,無優惠,Yes,33.83,Yes,Yes,DSL,19.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,80.75,3208.65,0.0,0,1353.2,4561.85,Stayed,,,41,0,4561.85,821,4561.85,High CLV,False
7014-ZZXAW,Female,30,Yes,0,Montclair,91763,34.072121,-117.698319,1,71,無優惠,Yes,8.21,Yes,No,,0.0,,,,,,,,,Two Year,Yes,Credit Card,24.25,1732.95,0.0,0,582.91,2315.86,Stayed,,,30,0,2315.86,34447,2315.86,Mid CLV,False
7016-BPGEU,Female,53,No,0,Dunsmuir,96025,41.212695,-122.392067,0,29,無優惠,No,0.0,,Yes,Cable,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,25.1,712.85,0.0,0,0.0,712.85,Churned,Competitor,Competitor offered higher download speeds,53,0,712.85,2602,712.85,Low CLV,True
7016-NVRIC,Male,73,Yes,0,Chualar,93925,36.596271,-121.442274,10,29,無優惠,Yes,32.03,No,Yes,Fiber Optic,16.0,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,90.1,2656.7,0.0,0,928.87,3585.5699999999997,Stayed,,,73,0,3585.5699999999997,1140,3585.5699999999997,Mid CLV,False
7017-VFHAY,Female,42,Yes,1,Glendora,91740,34.119363,-117.855059,3,61,Offer B,Yes,20.01,Yes,Yes,Fiber Optic,12.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.1,7008.15,0.0,0,1220.61,8228.76,Stayed,,,42,1,8228.76,25135,8228.76,High CLV,False
7017-VFULY,Female,38,Yes,0,Chatsworth,91311,34.294142,-118.603883,9,2,無優惠,Yes,32.86,No,No,,0.0,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.1,43.15,0.0,0,65.72,108.87,Joined,,,38,0,108.87,35325,108.87,Low CLV,False
7018-FPXHH,Male,45,Yes,2,Callahan,96014,41.388397,-122.794636,1,56,Offer B,Yes,22.74,No,Yes,DSL,13.0,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,59.8,3457.45,35.01,0,1273.44,4695.879999999999,Stayed,,,45,2,4695.879999999999,290,4695.879999999999,High CLV,False
7018-WBJNK,Male,55,No,3,San Fernando,91340,34.286131,-118.435969,0,13,Offer D,Yes,31.93,No,Yes,Fiber Optic,22.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,78.3,1033.95,0.0,150,415.09,1599.04,Stayed,,,55,3,1599.04,33389,1599.04,Mid CLV,False
7020-OZKXZ,Female,65,No,0,Vista,92084,33.22784,-117.200024,0,9,無優惠,Yes,24.96,No,Yes,Fiber Optic,9.0,No,No,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,75.5,637.4,0.0,0,224.64,862.04,Stayed,,,65,0,862.04,44692,862.04,Mid CLV,False
7021-XSNYE,Male,46,Yes,2,Lancaster,93535,34.712708,-117.889656,4,7,無優惠,No,0.0,,Yes,DSL,28.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,49.65,305.55,0.0,0,0.0,305.55,Stayed,,,46,2,305.55,57794,305.55,Low CLV,False
7024-OHCCK,Female,77,No,0,Sheridan,95681,38.984756,-121.345074,0,2,無優惠,Yes,19.27,Yes,Yes,Fiber Optic,18.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,170.85,0.0,0,38.54,209.39,Churned,Dissatisfaction,Poor expertise of online support,77,0,209.39,1219,209.39,Low CLV,True
7025-IWFHT,Male,62,No,0,Upland,91784,34.141146,-117.655583,0,41,Offer B,Yes,45.22,No,Yes,Fiber Optic,15.0,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,89.55,3729.75,0.0,0,1854.02,5583.77,Stayed,,,62,0,5583.77,23331,5583.77,High CLV,False
7025-WCBNE,Male,74,No,0,Santa Ana,92705,33.766004,-117.786763,0,47,無優惠,Yes,14.78,Yes,Yes,DSL,10.0,No,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,59.6,2754.0,0.0,0,694.66,3448.66,Stayed,,,74,0,3448.66,44117,3448.66,Mid CLV,False
7026-YMSBE,Male,62,No,0,Berkeley,94704,37.871416,-122.246597,0,30,無優惠,Yes,24.57,No,No,,0.0,,,,,,,,,One Year,No,Mailed Check,19.7,625.05,0.0,0,737.1,1362.15,Stayed,,,62,0,1362.15,21205,1362.15,Mid CLV,False
7028-DVOIQ,Male,71,No,0,Birds Landing,94512,38.140719,-121.838298,0,35,無優惠,Yes,20.83,Yes,Yes,Fiber Optic,19.0,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.05,3395.8,0.0,120,729.05,4244.85,Churned,Other,Don't know,71,0,4244.85,138,4244.85,High CLV,True
7029-IJEJK,Female,52,No,0,Los Angeles,90059,33.927254,-118.249826,0,54,無優惠,No,0.0,,Yes,DSL,21.0,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,44.1,2369.7,0.0,0,0.0,2369.7,Stayed,,,52,0,2369.7,38128,2369.7,Mid CLV,False
7029-RPUAV,Male,74,Yes,0,Los Gatos,95030,37.222842,-121.988727,1,17,無優惠,Yes,28.18,Yes,Yes,Cable,16.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.45,1622.45,0.0,0,479.06,2101.51,Churned,Competitor,Competitor offered more data,74,0,2101.51,13290,2101.51,Mid CLV,True
7030-FZTFM,Male,31,Yes,1,Gonzales,93926,36.52588,-121.396719,5,72,Offer A,Yes,45.32,Yes,Yes,Fiber Optic,11.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,110.9,7922.75,0.0,130,3263.04,11315.79,Stayed,,,31,1,11315.79,9023,11315.79,High CLV,False
7030-NJVDP,Male,36,Yes,0,San Quentin,94964,37.942551,-122.491642,2,24,無優惠,Yes,10.23,No,Yes,Fiber Optic,8.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,2210.2,0.0,0,245.52,2455.72,Stayed,,,36,0,2455.72,6448,2455.72,Mid CLV,False
7032-LMBHI,Female,42,No,0,Blythe,92225,33.674583,-114.71612,0,37,無優惠,Yes,37.18,Yes,Yes,Cable,9.0,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,64.65,2347.85,0.0,0,1375.66,3723.51,Stayed,,,42,0,3723.51,24659,3723.51,Mid CLV,False
7033-CLAMM,Female,60,Yes,2,Somes Bar,95568,41.444606,-123.471895,6,48,Offer B,Yes,18.64,No,No,,0.0,,,,,,,,,Two Year,No,Bank Withdrawal,20.2,1027.25,0.0,0,894.72,1921.97,Stayed,,,60,2,1921.97,202,1921.97,Mid CLV,False
7036-TYDEC,Female,44,No,0,San Clemente,92673,33.4725,-117.584273,0,69,無優惠,Yes,1.85,Yes,Yes,Fiber Optic,13.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,104.0,7028.5,0.0,0,127.65,7156.15,Stayed,,,44,0,7156.15,15297,7156.15,High CLV,False
7036-ZZKBD,Male,56,Yes,0,Lincoln,95648,38.922812,-121.312005,7,31,Offer C,Yes,25.3,No,Yes,Cable,28.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,66.4,2019.8,0.0,0,784.3,2804.1,Stayed,,,56,0,2804.1,15286,2804.1,Mid CLV,False
7037-MTYVW,Male,26,Yes,2,San Jose,95133,37.371862,-121.860349,6,38,Offer C,Yes,17.52,Yes,Yes,DSL,59.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.4,3297.0,0.0,0,665.76,3962.76,Stayed,,,26,2,3962.76,26032,3962.76,Mid CLV,False
7041-TXQJH,Female,64,No,0,Goodyears Bar,95944,39.564113,-120.868836,0,37,Offer C,No,0.0,,Yes,Cable,6.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,40.2,1478.85,0.0,0,0.0,1478.85,Stayed,,,64,0,1478.85,76,1478.85,Mid CLV,False
7044-YAACC,Male,70,Yes,0,Napa,94559,38.232389,-122.324944,5,4,無優惠,Yes,6.03,No,Yes,Fiber Optic,8.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.2,280.35,30.75,0,24.12,273.72,Stayed,,,70,0,273.72,26894,273.72,Low CLV,False
7047-FWEYA,Female,41,Yes,0,San Pedro,90731,33.736387,-118.284363,3,46,Offer B,Yes,33.22,Yes,Yes,Fiber Optic,29.0,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,103.15,4594.65,0.0,130,1528.12,6252.7699999999995,Stayed,,,41,0,6252.7699999999995,58639,6252.7699999999995,High CLV,False
7047-YXDMZ,Male,59,No,0,Vallejo,94591,38.105733,-122.186338,0,21,Offer D,Yes,34.39,No,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,20.0,417.7,0.0,0,722.19,1139.89,Stayed,,,59,0,1139.89,51665,1139.89,Mid CLV,False
7048-GXDAY,Male,55,No,0,Fresno,93705,36.78724,-119.827813,0,39,Offer C,Yes,17.17,Yes,Yes,Fiber Optic,30.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.4,4040.65,0.0,0,669.63,4710.28,Stayed,,,55,0,4710.28,35451,4710.28,High CLV,False
7049-GKVZY,Female,45,No,0,Berkeley,94702,37.866009,-122.286228,0,17,無優惠,Yes,12.69,No,Yes,Cable,22.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.0,1387.35,0.0,0,215.73,1603.08,Stayed,,,45,0,1603.08,15638,1603.08,Mid CLV,False
7054-DMVAS,Male,47,No,0,Redwood Valley,95470,39.298065,-123.25211,0,54,無優惠,Yes,18.74,No,Yes,DSL,16.0,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,65.3,3512.9,0.0,0,1011.96,4524.860000000001,Stayed,,,47,0,4524.860000000001,5995,4524.860000000001,High CLV,False
7054-ENNGU,Female,19,Yes,0,Benicia,94510,38.113533,-122.11926,4,9,無優惠,Yes,12.59,No,Yes,Cable,76.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.85,466.6,0.0,0,113.31,579.9100000000001,Stayed,,,19,0,579.9100000000001,25578,579.9100000000001,Low CLV,False
7054-LGEQW,Female,23,No,0,Canyon Country,91351,34.422519,-118.420717,0,1,Offer E,Yes,5.12,No,Yes,DSL,30.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,45.95,45.95,0.0,0,5.12,51.07,Churned,Attitude,Attitude of support person,23,0,51.07,59259,51.07,Low CLV,True
